election_date,anc,last_name,first_name,suffix
2002-11-05,4C09,Brown,George H.,
2002-11-05,4C10,Williams,Janis,
2004-11-02,4C08,Jones,Timothy Allen,
2004-11-02,4C09,Martin,Joseph E.,Jr
2004-11-02,4C10,Henson,Joseph C.,
2006-11-07,4C08,Jones,Timothy Allen,
2006-11-07,4C09,Martin,Joseph,
2006-11-07,4C10,Hummons,Kevin E.,
2008-11-04,4C08,Jones,Timothy A.,
2008-11-04,4C09,Martin,Joseph,
2008-11-04,4C10,Acevedo,Gabe P.,
2010-11-02,4C08,Jones,Timothy A.,
2010-11-02,4C09,Martin,Joseph,
2010-11-02,4C10,Mandle,Robert H.,
2012-11-06,4C08,Jones,Timothy A.,
2012-11-06,4C09,Hartman,Zachary,
2012-11-06,4C10,Waldt,Evan,
1979-11-06,4D01,No candidate,,
1979-11-06,4D02,No candidate,,
1979-11-06,4D03,Fuller,Roosevelt,
1981-11-03,4D01,No candidate,,
1981-11-03,4D02,No candidate,,
1981-11-03,4D03,Fuller,Roosevelt,
1984-11-06,4D01,Brown,Jesse W.,
1984-11-06,4D02,Jackson,Philip H.,
1984-11-06,4D03,Malone,Franklyn M.,
1986-11-04,4D01,Brown,Jesse W.,
1986-11-04,4D02,Bradley,Blanche A.,
1986-11-04,4D03,Malone,Franklyn M.,
1988-11-08,4D01,Whittington,Denise L.,
1988-11-08,4D02,Bradley,Blanche A.,
1988-11-08,4D03,Littlejohn,Grace,
1990-11-06,4D01,Young,Barbara A.,
1990-11-06,4D02,Bradley,Blanche A.,
1990-11-06,4D03,Littlejohn,Grace,
1992-11-03,4D01,Young,Barbara A.,
1992-11-03,4D02,Holmes,Hattie G.,
1992-11-03,4D03,Cauley,Patricia A.,
1994-11-08,4D01,Young,Barbara A.,
1994-11-08,4D02,Holmes,Hattie G.,
1994-11-08,4D03,Bonner,Freda J.,
1996-11-05,4D01,No candidate,,
1996-11-05,4D02,No candidate,,
1996-11-05,4D03,No candidate,,
1998-11-03,4D01,Fields,Delores R.,
1998-11-03,4D02,No candidate,,
1998-11-03,4D03,Thompson,Tina,
2000-11-07,4D01,No candidate,,
2000-11-07,4D02,Holmes,Hattie G.,
2000-11-07,4D03,Thompson,Tina,
2002-11-05,4D01,Jackson,Keith A.,
2002-11-05,4D02,Bowser,Renee L.,
2002-11-05,4D03,Thompson,Tina,
2004-11-02,4D01,Jackson,Keith A.,
2004-11-02,4D02,Bowser,Renee L.,
2004-11-02,4D03,Thompson,Tina,
2006-11-07,4D01,Lopez,Joshua,
2006-11-07,4D02,Bowser,Renee L.,
2006-11-07,4D03,Whiddon,Robert L.,
2008-11-04,4D01,Akins,Lamont,
2008-11-04,4D02,No candidate,,
2008-11-04,4D03,Whiddon,Robert L.,
2010-11-02,4D01,No candidate,,
2010-11-02,4D02,No candidate,,
2010-11-02,4D03,Colbert,Lisa,
2012-11-06,4D01,Akins,Lamont,
2012-11-06,4D02,Bowser,Renee L.,
2012-11-06,4D03,Colbert,Lisa,
1979-11-06,4D04,Allen,Lorenzo,
1979-11-06,4D05,Groves,Juanita F.,
1979-11-06,4D06,Wilson,Mary Ethel,
1981-11-03,4D04,No candidate,,
1981-11-03,4D05,Campbell,Bobby,
1981-11-03,4D06,Wilson,Mary Ethel,
1984-11-06,4D04,Allen,Lorenzo,
1984-11-06,4D05,Jones,Leonard S.,
1984-11-06,4D06,Wilson,Mary Ethel,
1986-11-04,4D04,Allen,Lorenzo,
1986-11-04,4D05,Johnson,Agnes A.,
1986-11-04,4D06,Wilson,Mary Ethel,
1988-11-08,4D04,Allen,Lorenzo,
1988-11-08,4D05,Johnson,Agnes A.,
1988-11-08,4D06,Wilson,Mary Ethel,
1990-11-06,4D04,Allen,Lorenzo,
1990-11-06,4D05,Johnson,Agnes A.,
1990-11-06,4D06,Chisley,Geraldine P.,
1992-11-03,4D04,Allen,Lorenzo,
1992-11-03,4D05,Wilburn,Leopold,
1992-11-03,4D06,Banks,Sara I.,
1994-11-08,4D04,Adams,Arnyce,
1994-11-08,4D05,Thompson,Audrey E.,
1994-11-08,4D06,Robinson,Ronald,
1996-11-05,4D04,No candidate,,
1996-11-05,4D05,Thompson,Audrey E.,
1996-11-05,4D06,Fairrow,Iwo D.,
1998-11-03,4D04,Thompson,Henry V.S.,
1998-11-03,4D05,Thompson,Audrey E.,
1998-11-03,4D06,Todd,Constance,
2000-11-07,4D04,Thompson,Henry V.S.,
2000-11-07,4D05,Thompson,Audrey E.,
2000-11-07,4D06,Todd,Constance,
2002-11-05,4D04,Thompson,Henry V.S.,
2002-11-05,4D05,Thompson,Audrey E.,
2002-11-05,4D06,Hockaday,Lucretia,
2004-11-02,4D04,Adams,Arnyce M.,
2004-11-02,4D05,No candidate,,
2004-11-02,4D06,Hockaday,Lucretia,
2006-11-07,4D04,Brockington,Donna,
2006-11-07,4D05,Lott,Everett D.,
2006-11-07,4D06,Hockaday,Lucretia,
2008-11-04,4D04,Brockington,Donna,
2008-11-04,4D05,Lott,Everett D.,
2008-11-04,4D06,Quirk,Bill,
2010-11-02,4D04,Brockington,Donna,
2010-11-02,4D05,No candidate,,
2010-11-02,4D06,Quirk,Bill,
2012-11-06,4D04,Brockington,Donna,
2012-11-06,4D05,Newsome,Valikia R.,
2012-11-06,4D06,Quirk,Bill,
1979-11-06,4D07,Jones,Leonard S.,
1979-11-06,4D08,No candidate,,
1979-11-06,4D09,Thomas,Virginia E.,
1981-11-03,4D07,No candidate,,
1981-11-03,4D08,No candidate,,
1981-11-03,4D09,No candidate,,
1984-11-06,4D07,Jackson,Elnora W.,
1984-11-06,4D08,Thomas,Willie,Jr
1984-11-06,4D09,Smith,Mary C.,
1986-11-04,4D07,No candidate,,
1986-11-04,4D08,No candidate,,
1986-11-04,4D09,Smith,Mary C.,
1988-11-08,4D07,Mundy,Alfred E.,
1988-11-08,4D08,Banks,Sara I.,
1988-11-08,4D09,Smith,Mary C.,
1990-11-06,4D07,Mundy,Alfred E.,
1990-11-06,4D08,Austin,Marguerite W.,
1990-11-06,4D09,Smith,Mary C.,
1992-11-03,4D07,Mundy,Alfred E.,
1992-11-03,4D08,Emerson,Susan,
1992-11-03,4D09,Reeder,Jackie,
1994-11-08,4D07,Mundy,Alfred E.,
1994-11-08,4D08,Green,James T.,
1994-11-08,4D09,Valentine,Guy X.,
1996-11-05,4D07,No candidate,,
1996-11-05,4D08,No candidate,,
1996-11-05,4D09,No candidate,,
1998-11-03,4D07,No candidate,,
1998-11-03,4D08,No candidate,,
1998-11-03,4D09,Richardson,Lenora,
2000-11-07,4D07,No candidate,,
2000-11-07,4D08,No candidate,,
2000-11-07,4D09,Richardson,Lenora,
1979-11-06,4D10,No candidate,,
1979-11-06,4D11,No candidate,,
1979-11-06,4D12,Thomas,Joan M.,
1981-11-03,4D10,No candidate,,
1981-11-03,4D11,No candidate,,
1981-11-03,4D12,Thomas,Joan M.,
1984-11-06,4D10,Thomas,Joan M.,
1984-11-06,4D11,Dennis,Kevin,
1984-11-06,4D12,No candidate,,
1986-11-04,4D10,Thomas,Joan M.,
1986-11-04,4D11,Dennis,Kevin,
1986-11-04,4D12,Green,James T.,
1988-11-08,4D10,Thomas,Joan M.,
1988-11-08,4D11,Dennis,Kevin,
1988-11-08,4D12,Green,James T.,
1990-11-06,4D10,Thomas,Joan M.,
1990-11-06,4D11,Byrd,Christopher E.,
1990-11-06,4D12,Emerson,Susan,
1992-11-03,4D10,Cooper,Robert Clayton,
1994-11-08,4D10,Mitchell,Helen H.,
1996-11-05,4D10,Jones,Keith M.,
1998-11-03,4D10,Jones,Keith M.,
2000-11-07,4D10,Pickett,Himie M.,
1979-11-06,4D13,No candidate,,
1979-11-06,5A01,No candidate,,
1979-11-06,5A02,No candidate,,
1981-11-03,4D13,Moore,Alonzo P.,
1981-11-03,5A01,Minor,Lucien H.,
1981-11-03,5A02,Marshall,Etta Marie,
1984-11-06,4D13,Mitchell,Helen H.,
1984-11-06,5A01,Price,Bernard N.,
1984-11-06,5A02,Marshall,Etta Marie,
1986-11-04,4D13,Mitchell,Helen H.,
1986-11-04,5A01,Price,Bernard N.,
1986-11-04,5A02,Marshall,Etta Marie,
1988-11-08,4D13,Mitchell,Helen H.,
1988-11-08,5A01,Price,Bernard N.,
1988-11-08,5A02,Pearson-West,Kathryn A.,
1990-11-06,4D13,Mitchell,Helen H.,
1990-11-06,5A01,Johnson,James W.,
1990-11-06,5A02,Butler,Clayton L.,
1992-11-03,5A01,Johnson,James W.,
1992-11-03,5A02,Pearson-West,Kathryn A.,
1994-11-08,5A01,Marshall,Etta Marie,
1994-11-08,5A02,Broadnax,Norma M.,
1996-11-05,5A01,Marshall,Etta Marie,
1996-11-05,5A02,Broadnax,Norma M.,
1998-11-03,5A01,Johnson,James W.,
1998-11-03,5A02,Broadnax,Norma M.,
2000-11-07,5A01,Johnson,James W.,
2000-11-07,5A02,Broadnax,Norma M.,
2002-11-05,5A01,Richardson,Lenora,
2002-11-05,5A02,Johnson,James M.,
2004-11-02,5A01,Washington,Sandra L.,
2004-11-02,5A02,Wilds,Frank,
2006-11-07,5A01,Washington,Sandi,
2006-11-07,5A02,Roberts,Patricia,
2008-11-04,5A01,Washington,Sandi,
2008-11-04,5A02,Roberts,Patricia,
2010-11-02,5A01,Washington,Sandi,
2010-11-02,5A02,Roberts,Patricia,
2012-11-06,5A01,Wilds,Frank,
2012-11-06,5A02,Williams,Michael,
1979-11-06,5A03,Bowser,Joseph L.,
1979-11-06,5A04,Dickey,Raymond L.,
1979-11-06,5A05,Roberson,Clifton A.,
1981-11-03,5A03,Bowser,Joseph L.,
1981-11-03,5A04,Dickey,Raymond L.,
1981-11-03,5A05,Roberson,Anthony D.,
1984-11-06,5A03,Bowser,Joseph L.,
1984-11-06,5A04,Dickey,Raymond L.,
1984-11-06,5A05,Washington,Paul,
1986-11-04,5A03,Bowser,Joseph L.,
1986-11-04,5A04,Dickey,Raymond L.,
1986-11-04,5A05,Washington,Paul,
1988-11-08,5A03,Truesdale,Margie W.,
1988-11-08,5A04,Dickey,Raymond L.,
1988-11-08,5A05,Washington,Paul,
1990-11-06,5A03,Bowser,Joseph L.,Jr
1990-11-06,5A04,Dickey,Raymond L.,
1990-11-06,5A05,Saucier,Joyce C.,
1992-11-03,5A03,Bowser,Joseph,
1992-11-03,5A04,Dickey,Raymond L.,
1992-11-03,5A05,Saucier,Joyce C.,
1994-11-08,5A03,Bowser,Joseph,
1994-11-08,5A04,Dickey,Raymond L.,
1994-11-08,5A05,Saucier,Joyce C.,
1996-11-05,5A03,Bowser,Joseph,
1996-11-05,5A04,Lewis,Grace J.,
1996-11-05,5A05,Parks,Dareck,
1998-11-03,5A03,Bowser,Joseph,
1998-11-03,5A04,Dickey,Raymond,Sr
1998-11-03,5A05,Parks,Dareck,
2000-11-07,5A03,Bowser,Joseph,
2000-11-07,5A04,Thomas,Timothy,
2000-11-07,5A05,Parks,Dareck,
2002-11-05,5A03,Broadnax,Norma M.,
2002-11-05,5A04,Bowser,Joseph,
2002-11-05,5A05,Parks,Dareck,
2004-11-02,5A03,Broadnax,Norma M.,
2004-11-02,5A04,Bowser,Joseph,
2004-11-02,5A05,Clennon,Cary,
2006-11-07,5A03,Alston,Angel,
2006-11-07,5A04,Reid,Cynthia M.,
2006-11-07,5A05,Johnson,Joe,Jr
2008-11-04,5A03,Alston,Angel,
2008-11-04,5A04,Preston,Herman,Jr
2008-11-04,5A05,McCoy,Stephen O.,
2010-11-02,5A03,Alston,Angel,
2010-11-02,5A04,Preston,Herman,Jr
2010-11-02,5A05,Shaw,Necola Y.,
2012-11-06,5A03,Jordan,Adrian,
2012-11-06,5A04,No candidate,,
2012-11-06,5A05,Edwards,Ronnie,
1979-11-06,5A06,No candidate,,
1979-11-06,5A07,No candidate,,
1979-11-06,5A08,Moore,Talmadge L.,
1981-11-03,5A06,Thomas,Harry L.,
1981-11-03,5A07,Daiss,Douglas A.,
1981-11-03,5A08,Moore,Talmadge L.,
1984-11-06,5A06,Brown,Stephanie B.,
1984-11-06,5A07,Thomas,Harry,Jr
1984-11-06,5A08,Artisst,Robert,
1986-11-04,5A06,Currie,Mary Baird,
1986-11-04,5A07,Thomas,Romaine Bell,
1986-11-04,5A08,Artisst,Robert,
1988-11-08,5A06,Currie,Mary Baird,
1988-11-08,5A07,Mitchell,John H.,Sr
1988-11-08,5A08,Crocker,Cyril,
1990-11-06,5A06,Currie,Mary Baird,
1990-11-06,5A07,Mitchell,John H.,Sr
1990-11-06,5A08,Robinson,Allen L.,Jr
1992-11-03,5A06,Thomas,Harry L.,
1992-11-03,5A07,Young,Helen,
1992-11-03,5A08,Artisst,Robert,
1994-11-08,5A06,Thomas,Harry L.,
1994-11-08,5A07,Daiss,Douglas A.,
1994-11-08,5A08,Black,Walter W.,Jr
1996-11-05,5A06,Thomas,Harry L.,
1996-11-05,5A07,Currie,Mary Baird,
1996-11-05,5A08,Artisst,Robert,
1998-11-03,5A06,Thomas,Harry L.,
1998-11-03,5A07,Currie,Mary Baird,
1998-11-03,5A08,Boxley,Joanne E.,
2000-11-07,5A06,Currie,Mary Baird,
2000-11-07,5A07,Evans,William R.,
2000-11-07,5A08,Flynn,Darcy,
2002-11-05,5A06,Currie,Mary Baird,
2002-11-05,5A07,Artisst,Robert,
2002-11-05,5A08,Thomas,Tim,
2004-11-02,5A06,Currie,Mary Baird,
2004-11-02,5A07,Boston,William B.,
2004-11-02,5A08,Thomas,Tim,
2006-11-07,5A06,Baird-Currie,Mary,
2006-11-07,5A07,Boston,William B.,
2006-11-07,5A08,Thomas,Timothy,
2008-11-04,5A06,Feeley,John J.,Jr
2008-11-04,5A07,Steptoe,Carolyn C.,
2008-11-04,5A08,Thomas,Timothy,
2010-11-02,5A06,Feeley,John J.,Jr
2010-11-02,5A07,Steptoe,Carolyn C.,
2010-11-02,5A08,Thomas,Timothy,
2012-11-06,5A06,Ransom,"Albrette ""Gigi""",
2012-11-06,5A07,Washington,Sandra,
2012-11-06,5A08,Alston,Angel Sherri,
1979-11-06,5A09,Artisst,Robert,
1979-11-06,5A10,Corley,Andrew P.,Jr
1979-11-06,5A11,Overgy,James A.,
1981-11-03,5A09,Artisst,Robert,
1981-11-03,5A10,Corley,Andrew P.,Jr
1981-11-03,5A11,Agostinelli,Gregory J.,
1984-11-06,5A09,Williams,Isaac,Jr
1984-11-06,5A10,Harrison,Eddie,
1984-11-06,5A11,Watkins,Mozelle E.,
1986-11-04,5A09,Williams,Isaac,Jr
1986-11-04,5A10,Grayton,James C.,
1986-11-04,5A11,Watkins,Mozelle E.,
1988-11-08,5A09,Williams,Isaac,
1988-11-08,5A10,Goodwin,Ruth,
1988-11-08,5A11,No candidate,,
1990-11-06,5A09,Floyd,Betty R.,
1990-11-06,5A10,Goodwin,Ruth,
1990-11-06,5A11,Lancaster,Karen M.,
1992-11-03,5A09,Nixon,Norm,
1992-11-03,5A10,Thompson,Virgil L.,
1992-11-03,5A11,Haltiwanger,Alice Y.,
1994-11-08,5A09,Flowers,Brian K.,
1994-11-08,5A10,Thompson,Virgil L.,
1994-11-08,5A11,Monroe,Sharman J.,
1996-11-05,5A09,Flowers,Brian K.,
1996-11-05,5A10,Thompson,Virgil L.,
1996-11-05,5A11,Washington,Eugene R.,
1998-11-03,5A09,Flowers,Brian K.,
1998-11-03,5A10,Corley,Angie L.,
1998-11-03,5A11,Washtington,Eugene R.,
2000-11-07,5A09,Best,John,
2000-11-07,5A10,Goodwin,Ruth,
2000-11-07,5A11,Pappano,Martha K.,
2002-11-05,5A09,Evans,W. Ronald,
2002-11-05,5A10,Goodwin,Ruth,
2002-11-05,5A11,Thompson,Margaret L.,
2004-11-02,5A09,Jackson,Enid A.,
2004-11-02,5A10,Knott,Rudolph,Jr
2004-11-02,5A11,Malone,Franklyn M.,
2006-11-07,5A09,Smith,Shirley Rivens,
2006-11-07,5A10,Phifer,Jhaz,Sr
2006-11-07,5A11,Grant,Janae,
2008-11-04,5A09,Smith,Shirley Rivens,
2008-11-04,5A10,Blair,Philip,Jr
2008-11-04,5A11,Grant,Janae,
2010-11-02,5A09,Smith,Shirley Rivens,
2010-11-02,5A10,Griffin,Corey A.,
2010-11-02,5A11,Grant,Janae,
1979-11-06,5A12,Spaulding,Angelyn,
1979-11-06,5A13,Figgans,Edward L.,
1979-11-06,5A14,No candidate,,
1981-11-03,5A12,Spaulding,Angelyn,
1981-11-03,5A13,Smith,Elizabeth S.,
1981-11-03,5A14,Watkins,Mozelle E.,
1984-11-06,5A12,Spaulding,Deirdre W.,
1984-11-06,5A13,Wheeler,Harry C.,
1984-11-06,5A14,Watkins,Mozelle E.,
1986-11-04,5A12,Spaulding,Deirdre W.,
1986-11-04,5A13,King,Ann,
1986-11-04,5A14,Watkins,Mozelle E.,
1988-11-08,5A12,Spaulding,Deirdre W.,
1988-11-08,5A13,Darden,Sam,
1988-11-08,5A14,Watkins,Mozelle E.,
1990-11-06,5A12,Spaulding,Deirdre W.,
1990-11-06,5A13,Austin,Lester M.,
1990-11-06,5A14,Watkins,Mozelle E.,
1992-11-03,5A12,King,Robert,
1994-11-08,5A12,King,Robert,
1996-11-05,5A12,King,Robert,
1998-11-03,5A12,King,Robert,
2000-11-07,5A12,King,Robert,
2002-11-05,5A12,King,Robert,
2004-11-02,5A12,King,Robert,
2006-11-07,5A12,King,Robert,
2008-11-04,5A12,King,Robert,
2010-11-02,5A12,King,Robert,
1979-11-06,5A15,No candidate,,
1979-11-06,5B01,Roberts,Horace M.,Sr
1979-11-06,5B02,Peacock,Elliott C.,
1981-11-03,5A15,No candidate,,
1981-11-03,5B01,Martin,Enez W.,
1981-11-03,5B02,No candidate,,
1984-11-06,5A15,King,Robert,
1984-11-06,5B01,Roberts,Horace M.,Sr
1984-11-06,5B02,Elliott,Altha R.,
1986-11-04,5A15,King,Robert,
1986-11-04,5B01,Roberts,Horace M.,Sr
1986-11-04,5B02,Elliott,Altha R.,
1988-11-08,5A15,King,Robert,
1988-11-08,5B01,Martin,Enez W.,
1988-11-08,5B02,Elliott,Altha R.,
1990-11-06,5A15,King,Robert,
1990-11-06,5B01,Martin,Enez W.,
1990-11-06,5B02,Elliott,Altha R.,
1992-11-03,5B01,Martin,Enez W.,
1992-11-03,5B02,Elliott,Altha R.,
1994-11-08,5B01,Roberts,Horace M.,Sr
1994-11-08,5B02,Thomas,Harry,Jr
1996-11-05,5B01,Roberts,Horace M.,Sr
1996-11-05,5B02,Thomas,Harry,Jr
1998-11-03,5B01,Banks,Mercile V.,
1998-11-03,5B02,Thomas,Harry,Jr
2000-11-07,5B01,Banks,Mercile V.,
2000-11-07,5B02,Coles,Muriel L.,
2002-11-05,5B01,Shelton,William,
2002-11-05,5B02,Scates,Rebecca,
2004-11-02,5B01,Shelton,William,
2004-11-02,5B02,Scates,Rebecca,
2006-11-07,5B01,Shelton,William C.,
2006-11-07,5B02,Brown-Daniels,Patricia,
2008-11-04,5B01,Shelton,William C.,
2008-11-04,5B02,Brown-Daniels,Patricia,
2010-11-02,5B01,Shelton,William C.,
2010-11-02,5B02,Brown-Daniels,Patricia,
2012-11-06,5B01,Smith,Shirley Rivens,
2012-11-06,5B02,Higgins,Ursula,
1979-11-06,5B03,Bennekin,Mary Ann,
1979-11-06,5B04,Bing,Rubell,
1979-11-06,5B05,No candidate,,
1981-11-03,5B03,Bennekin,Mary Ann,
1981-11-03,5B04,Bing,Rubell,
1981-11-03,5B05,Hawkins,John H.,
1984-11-06,5B03,No candidate,,
1984-11-06,5B04,Bing,Rubell,
1984-11-06,5B05,No candidate,,
1986-11-04,5B03,No candidate,,
1986-11-04,5B04,Powell,Yvonne M.,
1986-11-04,5B05,No candidate,,
1988-11-08,5B03,Lewis,Bernice C.,
1988-11-08,5B04,Powell,Yvonne M.,
1988-11-08,5B05,Tillman,Joan M.,
1990-11-06,5B03,Lewis,Bernice C.,
1990-11-06,5B04,Richardson,J. R.,
1990-11-06,5B05,Jones,Mark A.,
1992-11-03,5B03,Slade,Mary K.,
1992-11-03,5B04,McLean,Matthew,
1992-11-03,5B05,Powell,Clifford,
1994-11-08,5B03,Wilson,Bernice G.,
1994-11-08,5B04,Briscoe,Charlotte M.,
1994-11-08,5B05,Powell,Clifford,
1996-11-05,5B03,No candidate,,
1996-11-05,5B04,No candidate,,
1996-11-05,5B05,Frye,John,
1998-11-03,5B03,James,Regina,
1998-11-03,5B04,No candidate,,
1998-11-03,5B05,Jackson,George,
2000-11-07,5B03,James,Regina,
2000-11-07,5B04,No candidate,,
2000-11-07,5B05,Jackson,George,
2002-11-05,5B03,James,Regina,
2002-11-05,5B04,Woodland,Rayseen,
2002-11-05,5B05,Silver,Keith A.,
2004-11-02,5B03,James,Regina,
2004-11-02,5B04,Woodland,Rayseen,
2004-11-02,5B05,No candidate,,
2006-11-07,5B03,Chandler,Raymond W.,
2006-11-07,5B04,Woodland,Rayseen,
2006-11-07,5B05,Davis,Rosetta B.,
2008-11-04,5B03,James,Regina,
2008-11-04,5B04,Woodland,Rayseen,
2008-11-04,5B05,Davis,Rosetta B.,
2010-11-02,5B03,James,Regina,
2010-11-02,5B04,Bennett,Vaughn L.,
2010-11-02,5B05,Davis,Rosetta B.,
2012-11-06,5B03,Bridge,Tiffany,
2012-11-06,5B04,Steptoe,Carolyn C.,
2012-11-06,5B05,Jones,Jenese L.,
1979-11-06,5B06,No candidate,,
1979-11-06,5B07,No candidate,,
1979-11-06,5B08,No candidate,,
1981-11-03,5B06,No candidate,,
1981-11-03,5B07,Hudson,Virginia L.,
1981-11-03,5B08,Boyd,George A.,
1984-11-06,5B06,Reaves,Flora,
1984-11-06,5B07,Boyd,George A.,
1984-11-06,5B08,Chappelle,James,
1986-11-04,5B06,No candidate,,
1986-11-04,5B07,Boyd,George A.,
1986-11-04,5B08,Chappelle,Maryrose,
1988-11-08,5B06,No candidate,,
1988-11-08,5B07,Boyd,George A.,
1988-11-08,5B08,Chappelle,Maryrose,
1990-11-06,5B06,Williams-Delaney,Jo A.,
1990-11-06,5B07,Boyd,George A.,
1990-11-06,5B08,Chappelle,Maryrose,
1992-11-03,5B06,Boyd,George A.,
1992-11-03,5B07,Chappelle,Maryrose,
1992-11-03,5B08,Johnson,Doris V.,
1994-11-08,5B06,Boyd,George A.,
1994-11-08,5B07,Chappelle,Rhonda,
1994-11-08,5B08,Johnson,Doris V.,
1996-11-05,5B06,No candidate,,
1996-11-05,5B07,Chappelle,Rhonda,
1996-11-05,5B08,Johnson,Doris V.,
1998-11-03,5B06,Boyd,George A.,
1998-11-03,5B07,Chappelle,Rhonda,
1998-11-03,5B08,Johnson,Doris V.,
2000-11-07,5B06,Lawson,Wilhelmina,
2000-11-07,5B07,Chappelle,Rhonda,
2000-11-07,5B08,Johnson,Doris V.,
2002-11-05,5B06,Lawson,Wilhelmina,
2002-11-05,5B07,Chappelle,Rhonda,
2002-11-05,5B08,Johnson,Doris V.,
2004-11-02,5B06,Lawson,Wilhelmina,
2004-11-02,5B07,Yarbrough,Arthur,
2004-11-02,5B08,Harris,Lawrence B.,
2006-11-07,5B06,Lawson,Wilhelmina,
2006-11-07,5B07,Hooper,David L.,
2006-11-07,5B08,Bernard,Elise,
2008-11-04,5B06,Lawson,Wilhelmina,
2008-11-04,5B07,Hooper,David L.,
2008-11-04,5B08,Laskaris,Tina,
2010-11-02,5B06,Wiggins,Thalia,
2010-11-02,5B07,Hooper,David L.,
2010-11-02,5B08,Laskaris,Tina,
1979-11-06,5B09,No candidate,,
1979-11-06,5B10,Lindsey,Lewis E.,
1979-11-06,5B11,Chappelle,James,
1981-11-03,5B09,Minor,Edward L.,
1981-11-03,5B10,Lindsey,Lewis E.,
1981-11-03,5B11,Chappelle,James,
1984-11-06,5B09,Lindsey,Lewis E.,
1984-11-06,5B10,Dorn,Dandre K.,
1984-11-06,5B11,Banks,Mary,
1986-11-04,5B09,Lindsey,Lewis E.,
1986-11-04,5B10,No candidate,,
1986-11-04,5B11,Booze,James,
1988-11-08,5B09,Lindsey,Lewis E.,
1988-11-08,5B10,Jackson,Essie,
1988-11-08,5B11,Booze,James,
1990-11-06,5B09,Lindsey,Lewis E.,
1990-11-06,5B10,Simmons,Ransellear,
1990-11-06,5B11,Booze,James,
1992-11-03,5B09,Desmukes,Jeffrey G.,
1992-11-03,5B10,Booze,James,
1992-11-03,5B11,Chischester,Norman E.,
1994-11-08,5B09,Desmukes,Jeffrey G.,
1994-11-08,5B10,Booze,James,
1994-11-08,5B11,Overton,Patricia M.,
1996-11-05,5B09,Black,Joan E.,
1996-11-05,5B10,No candidate,,
1996-11-05,5B11,No candidate,,
1998-11-03,5B09,Black,Joan E.,
1998-11-03,5B10,Henderson,Kathy,
1998-11-03,5B11,Richardson,Bernard M.,
2000-11-07,5B09,Black,Joan E.,
2000-11-07,5B10,Henderson,Kathy,
2000-11-07,5B11,Richardson,Bernard M.,
2002-11-05,5B09,Black,Joan E.,
2002-11-05,5B10,Henderson,Kathy,
2002-11-05,5B11,McMichael,Terrance,
2004-11-02,5B09,Black,Joan E.,
2004-11-02,5B10,Henderson,Kathy,
2004-11-02,5B11,Myers,William,Jr
2006-11-07,5B09,Black,Joan,
2006-11-07,5B10,Henderson,India,
2006-11-07,5B11,Myers,William H.,Jr
2008-11-04,5B09,Manning,Jacqueline,
2008-11-04,5B10,Henderson,India,
2008-11-04,5B11,Myers,William H.,Jr
2010-11-02,5B09,Manning,Jacqueline,
2010-11-02,5B10,Henderson,India,
2010-11-02,5B11,Myers,William H.,Jr
1979-11-06,5B12,No candidate,,
1979-11-06,5B13,Stokes,Kittie,
1979-11-06,5B14,No candidate,,
1981-11-03,5B12,No candidate,,
1981-11-03,5B13,Stokes,Kittie,
1981-11-03,5B14,No candidate,,
1984-11-06,5B12,Edwards-Price,Rose,
1984-11-06,5B13,Stanford,Richard V.,
1984-11-06,5B14,No candidate,,
1986-11-04,5B12,Vance,Nathaniel X.,Jr
1986-11-04,5B13,No candidate,,
1986-11-04,5B14,No candidate,,
1988-11-08,5B12,Edwards,Rose M.,
1988-11-08,5B13,Cain,Gloria Byrd,
1988-11-08,5B14,Stevenson,Aulander,
1990-11-06,5B12,Bush,Elaine T.,
1990-11-06,5B13,Slade,Lyda H.,
1990-11-06,5B14,Desmukes,Jeffrey,
1992-11-03,5B12,Bush,Elaine T.,
1994-11-08,5B12,Bush,Elaine T.,
1996-11-05,5B12,No candidate,,
1998-11-03,5B12,No candidate,,
2000-11-07,5B12,Taylor,Jean S.D.F.,
2002-11-05,5B12,Taylor,Jean S.D.F.,
2004-11-02,5B12,Taylor,Jean S.D.F.,
2006-11-07,5B12,Paul,Joseph L.,
2008-11-04,5B12,Ababio,Maude E.,
2010-11-02,5B12,Blacknell,Bernice S.,
1979-11-06,5B15,Stanford,Richard V.,
1979-11-06,5C01,No candidate,,
1979-11-06,5C02,Barfield,Juanita C.,
1981-11-03,5B15,Stanford,Richard V.,
1981-11-03,5C01,No candidate,,
1981-11-03,5C02,No candidate,,
1984-11-06,5B15,No candidate,,
1984-11-06,5C01,Linder,Nathaniel,
1984-11-06,5C02,Chestnut,Joyce A.,
1986-11-04,5B15,No candidate,,
1986-11-04,5C01,Ragins,Jennifer S.J.,
1986-11-04,5C02,Blackburn,Victor B.,
1988-11-08,5B15,No candidate,,
1988-11-08,5C01,Berry,James D.,Jr
1988-11-08,5C02,Wilmer,Mary Ann,
1990-11-06,5B15,No candidate,,
1990-11-06,5C01,Berry,James D.,Jr
1990-11-06,5C02,Wilmer,Mary Ann,
1992-11-03,5C01,Berry,James D.,Jr
1992-11-03,5C02,Wilmer,Mary Ann,
1994-11-08,5C01,Berry,James D.,Jr
1994-11-08,5C02,Wilmer,Mary Ann,
1996-11-05,5C01,Berry,James D.,Jr
